app	version	sdk_min	sdk_trg	method	fromLine	toLine	apis	alternative	ruleCheck	warning	message	confidence
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.accessibility.AccessibilityViewCommand$ScrollToPositionArguments.getRow()I	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.accessibility.AccessibilityViewCommand$SetSelectionArguments.getEnd()I	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.view.accessibility.AccessibilityViewCommand$SetSelectionArguments.getStart()I	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.preference.ListPreferenceDialogFragment.onCreate(Landroid/os/Bundle;)V	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;I)I	android.os.BaseBundle.getInt(Ljava/lang/String;)I	SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: android.os.BaseBundle.getInt(Ljava/lang/String;)I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DividerItemDecoration.drawHorizontal(Landroid/graphics/Canvas;Landroidx/recyclerview/widget/RecyclerView;)V	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DividerItemDecoration.drawVertical(Landroid/graphics/Canvas;Landroidx/recyclerview/widget/RecyclerView;)V	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchHelper$2.onInterceptTouchEvent(Landroidx/recyclerview/widget/RecyclerView;Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchHelper$2.onTouchEvent(Landroidx/recyclerview/widget/RecyclerView;Landroid/view/MotionEvent;)V	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchHelper.checkHorizontalSwipe(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;I)I	-1	-1	android.view.VelocityTracker.getXVelocity(I)F	android.view.VelocityTracker.getXVelocity()F	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.VelocityTracker.getXVelocity()F"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchHelper.checkHorizontalSwipe(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;I)I	-1	-1	android.view.VelocityTracker.getYVelocity(I)F	android.view.VelocityTracker.getYVelocity()F	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.VelocityTracker.getYVelocity()F"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchHelper.checkVerticalSwipe(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;I)I	-1	-1	android.view.VelocityTracker.getYVelocity(I)F	android.view.VelocityTracker.getYVelocity()F	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.VelocityTracker.getYVelocity()F"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchHelper.checkVerticalSwipe(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;I)I	-1	-1	android.view.VelocityTracker.getXVelocity(I)F	android.view.VelocityTracker.getXVelocity()F	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.VelocityTracker.getXVelocity()F"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchHelper.getSelectedDxDy([F)V	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchHelper.getSelectedDxDy([F)V	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchUIUtilImpl.clearView(Landroid/view/View;)V	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchUIUtilImpl.clearView(Landroid/view/View;)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchUIUtilImpl.onDraw(Landroid/graphics/Canvas;Landroidx/recyclerview/widget/RecyclerView;Landroid/view/View;FFIZ)V	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.ItemTouchUIUtilImpl.onDraw(Landroid/graphics/Canvas;Landroidx/recyclerview/widget/RecyclerView;Landroid/view/View;FFIZ)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.swiperefreshlayout.widget.SwipeRefreshLayout.canChildScrollUp()Z	-1	-1	android.view.View.canScrollVertically(I)Z	android.view.View.getPaddingTop()I&android.view.ViewGroup.getChildAt(I)Landroid/view/View;&android.widget.AdapterView.getFirstVisiblePosition()I&android.view.View.getScrollY()I&android.view.ViewGroup.getChildCount()I&android.view.View.getTop()I	SDK_INT <= 13	BackwardImprovement	"If you want to support older versions (<= 13), add a check and handle using these APIs: android.view.View.getPaddingTop()I --- android.view.ViewGroup.getChildAt(I)Landroid/view/View; --- android.widget.AdapterView.getFirstVisiblePosition()I --- android.view.View.getScrollY()I --- android.view.ViewGroup.getChildCount()I --- android.view.View.getTop()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.swiperefreshlayout.widget.SwipeRefreshLayout.onInterceptTouchEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.swiperefreshlayout.widget.SwipeRefreshLayout.onTouchEvent(Landroid/view/MotionEvent;)Z	-1	-1	android.view.MotionEvent.getActionMasked()I	android.view.MotionEvent.getAction()I	SDK_INT <= 7	BackwardImprovement	"If you want to support older versions (<= 7), add a check and handle using these APIs: android.view.MotionEvent.getAction()I"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.ChangeTransform.setTransforms(Landroid/view/View;FFFFFFFF)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.ChangeTransform.setTransforms(Landroid/view/View;FFFFFFFF)V	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.ChangeTransform.setTransforms(Landroid/view/View;FFFFFFFF)V	-1	-1	android.view.View.setRotation(F)V	android.view.View.invalidate()V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.invalidate()V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.ChangeTransform.setTransforms(Landroid/view/View;FFFFFFFF)V	-1	-1	android.view.View.setRotation(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.Slide$CalculateSlideHorizontal.getGoneY(Landroid/view/ViewGroup;Landroid/view/View;)F	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.Slide$CalculateSlideVertical.getGoneX(Landroid/view/ViewGroup;Landroid/view/View;)F	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.<init>(Landroid/view/View;Landroid/view/View;IIFF)V	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.<init>(Landroid/view/View;Landroid/view/View;IIFF)V	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationCancel(Landroid/animation/Animator;)V	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationCancel(Landroid/animation/Animator;)V	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationPause(Landroid/animation/Animator;)V	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationPause(Landroid/animation/Animator;)V	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationPause(Landroid/animation/Animator;)V	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationPause(Landroid/animation/Animator;)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationResume(Landroid/animation/Animator;)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onAnimationResume(Landroid/animation/Animator;)V	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onTransitionEnd(Landroidx/transition/Transition;)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.TranslationAnimationCreator$TransitionPositionListener.onTransitionEnd(Landroidx/transition/Transition;)V	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.ViewUtilsApi19.setTransitionAlpha(Landroid/view/View;F)V	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.VisibilityPropagation.captureValues(Landroidx/transition/TransitionValues;)V	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.transition.VisibilityPropagation.captureValues(Landroidx/transition/TransitionValues;)V	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.viewpager2.widget.MarginPageTransformer.transformPage(Landroid/view/View;F)V	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.viewpager2.widget.MarginPageTransformer.transformPage(Landroid/view/View;F)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.activity.ComponentActivity$2.onStateChanged(Landroidx/lifecycle/LifecycleOwner;Landroidx/lifecycle/Lifecycle$Event;)V	-1	-1	android.view.View.cancelPendingInputEvents()V		SDK_INT <= 18	BackwardImprovement	"If you want to support older versions (<= 18), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.activity.ImmLeaksCleaner.onStateChanged(Landroidx/lifecycle/LifecycleOwner;Landroidx/lifecycle/Lifecycle$Event;)V	-1	-1	android.view.View.isAttachedToWindow()Z	android.view.View.getWindowToken()Landroid/os/IBinder;	SDK_INT <= 18	BackwardImprovement	"If you want to support older versions (<= 18), add a check and handle using these APIs: android.view.View.getWindowToken()Landroid/os/IBinder;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.AppCompatDelegateImpl$6$1.onAnimationEnd(Landroid/view/View;)V	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.AppCompatDelegateImpl$7.onAnimationEnd(Landroid/view/View;)V	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.WindowDecorActionBar$1.onAnimationEnd(Landroid/view/View;)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.appcompat.app.WindowDecorActionBar$1.onAnimationEnd(Landroid/view/View;)V	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.graphics.drawable.IconCompat.createFromBundle(Landroid/os/Bundle;)Landroidx/core/graphics/drawable/IconCompat;	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.graphics.drawable.IconCompat.createFromBundle(Landroid/os/Bundle;)Landroidx/core/graphics/drawable/IconCompat;	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.graphics.drawable.IconCompat.createFromBundle(Landroid/os/Bundle;)Landroidx/core/graphics/drawable/IconCompat;	-1	-1	android.os.BaseBundle.getInt(Ljava/lang/String;)I		SDK_INT <= 15	BackwardImprovement	"If you want to support older versions (<= 15), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.core.graphics.drawable.WrappedDrawableApi21.setTint(I)V	-1	-1	android.graphics.drawable.Drawable.setTint(I)V	android.support.v4.graphics.drawable.DrawableCompat.setTint(Landroid/graphics/drawable/Drawable;I)V&android.graphics.drawable.Drawable.mutate()Landroid/graphics/drawable/Drawable;&android.support.v4.graphics.drawable.DrawableCompat.wrap(Landroid/graphics/drawable/Drawable;)Landroid/graphics/drawable/Drawable;	SDK_INT <= 20	BackwardImprovement	"If you want to support older versions (<= 20), add a check and handle using these APIs: android.support.v4.graphics.drawable.DrawableCompat.setTint(Landroid/graphics/drawable/Drawable;I)V --- android.graphics.drawable.Drawable.mutate()Landroid/graphics/drawable/Drawable; --- android.support.v4.graphics.drawable.DrawableCompat.wrap(Landroid/graphics/drawable/Drawable;)Landroid/graphics/drawable/Drawable;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.fragment.app.Fragment$2.onStateChanged(Landroidx/lifecycle/LifecycleOwner;Landroidx/lifecycle/Lifecycle$Event;)V	-1	-1	android.view.View.cancelPendingInputEvents()V		SDK_INT <= 18	BackwardImprovement	"If you want to support older versions (<= 18), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.endChangeAnimationIfNecessary(Landroidx/recyclerview/widget/DefaultItemAnimator$ChangeInfo;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;)Z	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.endChangeAnimationIfNecessary(Landroidx/recyclerview/widget/DefaultItemAnimator$ChangeInfo;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;)Z	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.endChangeAnimationIfNecessary(Landroidx/recyclerview/widget/DefaultItemAnimator$ChangeInfo;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;)Z	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateAdd(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;)Z	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateChange(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;IIII)Z	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateChange(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;IIII)Z	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateChange(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;IIII)Z	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateChange(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;IIII)Z	-1	-1	android.view.View.getTranslationX()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateChange(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;IIII)Z	-1	-1	android.view.View.getTranslationY()F		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateChange(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;IIII)Z	-1	-1	android.view.View.setTranslationY(F)V	android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V&android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setLayoutParams(Landroid/view/ViewGroup$LayoutParams;)V --- android.view.View.getLayoutParams()Landroid/view/ViewGroup$LayoutParams;"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateChange(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;IIII)Z	-1	-1	android.view.View.setAlpha(F)V	android.view.View.setVisibility(I)V	SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: android.view.View.setVisibility(I)V"	1.0
grmpl.mk.stepandheightcounter	1.30	21	30	androidx.recyclerview.widget.DefaultItemAnimator.animateChange(Landroidx/recyclerview/widget/RecyclerView$ViewHolder;Landroidx/recyclerview/widget/RecyclerView$ViewHolder;IIII)Z	-1	-1	android.view.View.setTranslationX(F)V		SDK_INT <= 10	BackwardImprovement	"If you want to support older versions (<= 10), add a check and handle using these APIs: "	1.0
